,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
1537,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood | https://t.co/KmXIV67BhR,Tue Jun 28 01:35:01 +0000 2016,747604182639640577,17859329,"Washington D.C.&Wheeling,WV",930,1516,524,0,0,prevention
1538,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 01:36:14 +0000 2016,747604489574715392,380091899,Massachusetts,97,74,349,0,0,prevention
1539,RT @Stuffofsuccess: https://t.co/7PhaJQnR3Y How To Protect Your Family From the Zika Virus #AtoZika #ad https://t.co/rKY40Ioehk,Tue Jun 28 01:36:42 +0000 2016,747604607086452736,1209274076,"Virginia, USA",9683,10580,35997,0,0,prevention
1540,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:37:20 +0000 2016,747604766780448768,380091899,Massachusetts,97,74,349,0,0,prevention
1541,"RT @RoyBlunt: Zika epidemic is public health emergency, yet Senate Dems are playing politics w/bipartisan agreement that provides resources…",Tue Jun 28 01:37:29 +0000 2016,747604803245727744,260597948,"Lee Center, NY",174,161,53,0,0,prevention
1542,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:37:46 +0000 2016,747604872665628674,964675442,FREEDOM,8756,8358,2496,0,0,prevention
1543,Funding to fight Zika virus faces uphill battl... https://t.co/KqvaHjDr1D #healthcare | https://t.co/WxBvw0jHQW https://t.co/Ou5Ox0detP,Tue Jun 28 01:39:10 +0000 2016,747605226929033216,3098416885,,15,23,0,0,0,prevention
1544,sad... come on Mr. President! https://t.co/nI7bBfcqe1,Tue Jun 28 01:40:09 +0000 2016,747605474476888064,108348019,"xenia, oh",329,385,991,0,0,prevention
1545,The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:40:31 +0000 2016,747605564239208449,16300610,"Levittown, Pa.",4552,1555,155,0,0,prevention
1546,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:40:38 +0000 2016,747605597638406144,83696994,"San Diego, CA",31934,29420,10766,0,0,prevention
1547,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:40:50 +0000 2016,747605644153356288,119618571,Wherever the Army sends us!,2600,2432,9514,0,0,prevention
1548,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:40:52 +0000 2016,747605653213020166,260597948,"Lee Center, NY",174,161,53,0,0,prevention
1549,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:41:01 +0000 2016,747605693792845824,2958937879,female taurus from ohio,3216,2541,9809,0,0,prevention
1550,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:41:05 +0000 2016,747605708158472192,260769725,Massachusetts,234,357,2111,0,0,prevention
1551,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:41:21 +0000 2016,747605773945974784,16931849,"King's Palace, Numenor",17458,12110,44,0,0,prevention
1552,RT @ydanis: Thank you @DrMaryTBassett &amp; @nycHealthy for giving uptown residents information on Zika virus prevention! https://t.co/cMswGrdP…,Tue Jun 28 01:41:47 +0000 2016,747605885518741504,2172743403,nyc,38,297,156,0,0,prevention
1553,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:41:55 +0000 2016,747605920570454016,3285759732,,454,295,34413,0,0,prevention
1554,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:42:02 +0000 2016,747605946986180608,362232708,"Saint Louis, MO",2628,3030,4063,0,0,prevention
1555,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:42:33 +0000 2016,747606076606976001,69071310,Oklahoma is always home,3178,942,4862,0,0,prevention
1556,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:42:38 +0000 2016,747606100426563584,729120041795395584,,180,421,2122,0,0,prevention
1557,"RT @SenateGOP: Democrats are standing in the way of #Zika funding to protect women and babies. Tell @SenateDems to #FightZikaNow.
https://t…",Tue Jun 28 01:42:39 +0000 2016,747606104188739584,438040010,,257,78,15817,0,0,prevention
1558,Be Zika Aware When Traveling This Summer https://t.co/gnOogCsXva,Tue Jun 28 01:42:49 +0000 2016,747606144202477569,860213216,"Raleigh, North Calorina",6123,4988,7,0,0,prevention
1559,RT @ydanis: Thank you @DrMaryTBassett &amp; @nycHealthy for giving uptown residents information on Zika virus prevention! https://t.co/cMswGrdP…,Tue Jun 28 01:42:49 +0000 2016,747606144579928064,3656259801,"New York, NY",170,259,881,0,0,prevention
1560,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:43:36 +0000 2016,747606340449689607,2270921034,,213,444,1724,0,0,prevention
1561,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/eyZwuZtfPk,Tue Jun 28 01:43:49 +0000 2016,747606396531703808,1109685884,America,2748,1418,12476,0,0,prevention
1562,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:44:06 +0000 2016,747606467776118784,17879232,"Tennessee, USA",1651,2269,496,0,0,prevention
1563,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:44:20 +0000 2016,747606526081146880,475274420,Mississipppi Gulf Coast,1685,2154,1634,0,0,prevention
1564,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:44:22 +0000 2016,747606534650105856,18011418,Ithilien,5505,3292,980,0,0,prevention
1565,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https://t.co/P8t6M0rdcN,Tue Jun 28 01:45:09 +0000 2016,747606730847162368,50434933,USA,164313,118633,13,0,0,prevention
1566,Dads have a huge impact on Zika virus prevention. Here’s what you can do: https://t.co/ZKfdoMNubN,Tue Jun 28 01:45:13 +0000 2016,747606750472331265,143547727,North America,929,239,125,0,0,prevention
1567,Dads have a huge impact on Zika virus prevention. Here’s what you can do: https://t.co/c845bmcZfr,Tue Jun 28 01:45:13 +0000 2016,747606751055388672,22542756,"UCSD-San Diego, CA",495,402,46,0,0,prevention
1568,RT @LifeNewsToo: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/IwwfynB6TZ https…,Tue Jun 28 01:45:28 +0000 2016,747606812942172160,874449763,,340,137,11875,0,0,prevention
1569,God I'm so tired of this man https://t.co/6V0P3klmh5,Tue Jun 28 01:45:36 +0000 2016,747606847226413057,706787705976430592,,117,219,308,0,0,prevention
1570,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:45:37 +0000 2016,747606851190128641,714639465692663809,"Florida, USA",100,4,1943,0,0,prevention
1571,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:46:00 +0000 2016,747606947604500480,1087252760,Seattle,823,949,18350,0,0,prevention
1572,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood |…https://t.co/9t7nhBTlcZ,Tue Jun 28 01:46:08 +0000 2016,747606978550063104,598319603,"Alberta, Canada.",2182,2403,6049,0,0,prevention
1573,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:46:10 +0000 2016,747606989304397824,865352042,,649,739,7031,0,0,prevention
1574,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:46:19 +0000 2016,747607025807396864,259444693,"Ohio, USA",515,1142,24867,0,0,prevention
1575,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:46:35 +0000 2016,747607094891732992,742751620186787840,United States,25,42,26,0,0,prevention
1576,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:46:40 +0000 2016,747607115330555904,1642402514,,2636,2460,3055,0,0,prevention
1577,Shouldn't have two items on one bill...so stupid! https://t.co/UuiAG7phb1,Tue Jun 28 01:46:59 +0000 2016,747607193030168576,865352042,,649,739,7031,0,0,prevention
1578,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:47:10 +0000 2016,747607240220246016,4884013522,Bunker 25mi below the surface,223,341,5068,0,0,prevention
1579,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:47:42 +0000 2016,747607374421073921,49208970,somewhere-out there,1076,1233,106,0,0,prevention
1580,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:47:51 +0000 2016,747607410139889665,2608734980,,198,291,5338,0,0,prevention
1581,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:47:52 +0000 2016,747607417001652224,585131800,"Arkansas, USA",223,115,9083,0,0,prevention
1582,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:47:58 +0000 2016,747607442402336768,565082326,,867,725,1054,0,0,prevention
1583,RT @unicefusa: Learn the facts about the fight against #Zika. 10 things you need to know: https://t.co/IvZOpuzTAQ #ZikaVirus https://t.co/S…,Tue Jun 28 01:48:34 +0000 2016,747607593128964097,435252577,HTX,44,2008,154,0,0,prevention
1584,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:49:37 +0000 2016,747607855402987520,626152233,"Virginia, USA",3511,4440,6791,0,0,prevention
1585,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:49:42 +0000 2016,747607877280366592,15157567,,1424,913,12,0,0,prevention
1586,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:49:48 +0000 2016,747607903528321024,1576421438,The Great State of Texas,181,492,3927,0,0,prevention
1587,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:50:15 +0000 2016,747608015323303937,432853114,Texas,283,355,8736,0,0,prevention
1588,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/5rw9ZICvXV,Tue Jun 28 01:50:39 +0000 2016,747608117819518976,481115459,عاشق الليالي,393,33,4,0,0,prevention
1589,#health Funding to fight Zika virus faces uphill battle in US Senate – Reuters https://t.co/C2OyFyYmVm #care #virusnext,Tue Jun 28 01:51:07 +0000 2016,747608235075473408,1471375166,Virtual World,52,168,0,0,0,prevention
1590,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:51:10 +0000 2016,747608247436193792,108688171,"Massachusetts, USA",6772,7042,71151,0,0,prevention
1591,RT @PC_GoneWild: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/eyZwuZtfPk,Tue Jun 28 01:51:46 +0000 2016,747608395910361089,51096249,,296,267,4156,0,0,prevention
1592,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:51:49 +0000 2016,747608409285890049,426196802,,45,371,99,0,0,prevention
1593,RT @MdlMurray: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood |…https://t.co/9t7nhBTlcZ,Tue Jun 28 01:51:52 +0000 2016,747608424054067201,1936345304,,2680,2556,13310,0,0,prevention
1594,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:52:39 +0000 2016,747608621786275840,169770210,Ex-DC,120,609,4049,0,0,prevention
1595,This is utter weasel poop. Blunt? You be Smokin' one.  https://t.co/ErxQkxUeBC,Tue Jun 28 01:52:46 +0000 2016,747608650408034304,15522442,"St Peters, MO",539,549,1701,0,0,prevention
1596,RT @LifeNewsToo: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/IwwfynB6TZ https…,Tue Jun 28 01:52:51 +0000 2016,747608669689241600,2290020594,"Missouri, USA",82,249,4655,0,0,prevention
1597,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:53:03 +0000 2016,747608721564573696,40614984,Georgia,2320,2258,10465,0,0,prevention
1598,US House approves $622 million to combat #Zika virus  https://t.co/p8CbgsM7tG https://t.co/Ta6F35S8Qr,Tue Jun 28 01:53:29 +0000 2016,747608829920186368,3364990355,,15,75,22,0,0,prevention
1599,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:53:46 +0000 2016,747608898748637184,298850473,TN via NM,69,194,388,0,0,prevention
1600,RT @Stuffofsuccess: https://t.co/7PhaJQnR3Y How To Protect Your Family From the Zika Virus #AtoZika #ad https://t.co/rKY40Ioehk,Tue Jun 28 01:53:50 +0000 2016,747608917040111616,4844006559,,719,175,2903,0,0,prevention
1601,RT @MdlMurray: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood |…https://t.co/9t7nhBTlcZ,Tue Jun 28 01:54:01 +0000 2016,747608962954977280,704306828,Texas,5143,4679,80584,0,0,prevention
1602,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:54:10 +0000 2016,747609001370628097,754109270,,6006,6006,3074,0,0,prevention
1603,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:55:18 +0000 2016,747609288420429824,944395506,"Black Ankle, Indiana",159,602,2776,0,0,prevention
1604,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/J6meseGfZ7 http…,Tue Jun 28 01:55:30 +0000 2016,747609336772435968,600373737,Valle del Cauca & Bogota DC,828,1526,33922,0,0,prevention
1605,If I were this bad at my job I'd have been fired years ago.  https://t.co/Dn4jwGCDcT,Tue Jun 28 01:55:32 +0000 2016,747609346981437440,54395839,"new york, new york",497,350,1827,0,0,prevention
1606,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/0g6emtZvXU https:…,Tue Jun 28 01:55:56 +0000 2016,747609444301799425,494895846,United States of America,1585,1976,0,0,0,prevention
1607,RT @jdmullane: The Left's lust for abortion can never be underestimated. https://t.co/FmQ83cihct,Tue Jun 28 01:57:11 +0000 2016,747609761768701952,24199481,,158,418,10402,0,0,prevention
1608,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/OWs67p2WLe,Tue Jun 28 01:58:06 +0000 2016,747609992719667200,3081438934,,473,811,610,0,0,prevention
1609,RT @UNC: #UNC’s @ChancellorFolt will host a #Zika awareness event for the campus community on Thursday at the @CarolinaUnion https://t.co/Z…,Tue Jun 28 01:59:05 +0000 2016,747610238698782721,360698134,"FPG Student Union, UNC-CH",3464,751,2310,0,0,prevention
1610,RT @UNC: #UNC’s @ChancellorFolt will host a #Zika awareness event for the campus community on Thursday at the @CarolinaUnion https://t.co/Z…,Tue Jun 28 02:00:10 +0000 2016,747610509717999616,237974704,PG -- UNC'17,888,649,7,0,0,prevention
1611,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Tue Jun 28 02:00:16 +0000 2016,747610538167926784,473081474,"Oakwood, Ohio. USA",114,197,1185,0,0,prevention
1612,https://t.co/dPan26Flb4 Shared via Reuters: Funding to fight Zika virus faces uphill battle in U.S. Senate,Tue Jun 28 02:00:48 +0000 2016,747610669457891332,2408325476,"Chicago, IL",9,59,0,0,0,prevention
